Gene,Coefficient(Slope),P-Value,Q-Value
RN7SL417P,-0.0258437480325216,0.3772400422419979,0.7530744463198888
RP11-671M22.4,-0.0112300708906876,0.7098288357529373,0.9332187602693467
DNM1P51,0.0379065907864011,0.4439569621968898,0.800266506990466
CSPG4P5,0.0,1.0,1.0
UBE2Q2P11,-0.0076352239917078,0.3535776459583518,0.7339078684520871
RP11-182J1.13,-0.0155049692877411,0.4726894517468164,0.800266506990466
UBE2Q2P12,0.0006914944559493,0.9050593628525774,1.0
RP11-182J1.10,0.0007170094441777,0.815910466141279,0.9815941082497265
RP11-182J1.11,0.0,1.0,1.0
GOLGA6L5P,-0.0234653123660685,0.8255583455361085,0.9853706152325689
UBE2Q2P1,0.0853210235806068,0.3414106281272728,0.724492303923038
LINC00933,0.0103581869046998,0.9113595397477504,1.0
RP11-182J1.18,-0.0284339489830128,0.6847999096727293,0.9209411460549803
ZSCAN2,0.0276632610356868,0.4218388230907997,0.7889083974571935
RP11-182J1.5,-0.0226216976349048,0.7724837262663363,0.9632559800901037
SCAND2P,-0.0016453662027241,0.96417035333138,1.0
WDR73,0.0190467667849084,0.6499392957338084,0.90266301308288
NMB,-0.1448151183314929,0.0222033748917888,0.182915351806058
SEC11A,0.055663633665632,0.1606227900667154,0.5218854514535249
RP11-245C17.2,-0.0799499205009156,0.3615047434335326,0.7408133240812093
ZNF592,0.0216977403275358,0.5407576258674572,0.8409032152653003
RP11-7M10.2,0.051929801348078,0.3028620254714871,0.6977188544769137
ALPK3,0.3331906321447329,0.0012033983046359,0.032513915824943056
SLC28A1,0.0580570385058055,0.6057068118255855,0.8778238411208783
RNU6-339P,-0.0035318621424381,0.3238060959222807,0.7108883590315204
RNU6-796P,-0.0027320810786375,0.4768112374906379,0.800266506990466
RP11-255M6.1,-0.0119871203409475,0.4796425289964109,0.8021519144371554
PDE8A,-0.0514890412675598,0.2643112731301191,0.6580397910398388
RP11-561C5.1,-0.0052975331067295,0.7705114932438887,0.9625424197969209
NIFKP8,0.0039592513467671,0.7989279370978086,0.974712127909256
CSPG4P12,-0.0268548931830885,0.7693029244874112,0.9620604126452732
RP11-561C5.4,-0.073633157302477,0.3089336028146705,0.703309080509145
GOLGA6L3,-0.0218061511831101,0.7019797046439605,0.9296156616515402
ADAMTS7P4,-0.089188490718212,0.3856049100910288,0.7603136050180909
RP11-561C5.7,0.0001088823457119,0.9949415160540184,1.0
AKAP13,0.0859017325018278,0.0482315900681502,0.287140180913532
RNU7-79P,0.0,1.0,1.0
CTD-2262B20.1,-0.0589934655384164,0.5500093613285207,0.8467646347454901
RP11-815J21.4,0.0710694884442348,0.3445919569864145,0.7270043328104165
RP11-815J21.3,0.0591798428186797,0.222133778973798,0.6106721352471337
RNU6-1280P,0.2015336724418339,6.5934518314361e-05,0.00622908798439574
RP11-815J21.1,0.1831564348619633,0.0609502877198434,0.3250974985472293
RP11-158M2.2,-0.0365052739284901,0.7071907825342354,0.931935159035303
RP11-158M2.3,0.1006748305033707,0.2351477845784564,0.6242193649975764
RP11-158M2.4,0.2139064593007054,0.0103066495895475,0.11675276772867495
RP11-158M2.5,-0.0466762794200217,0.5921536033935466,0.8711532985835666
KLHL25,-0.2068683352434249,0.0375484031065293,0.24867674662036243
MIR1276,0.0106716589918815,0.2450901673274954,0.634807554524391
RP11-158M2.6,-0.0249114280197935,0.5153807793177677,0.8266026441339738
RNU6-231P,0.0,1.0,1.0
MIR548AP,0.0,1.0,1.0
RP11-23A22.1,0.0,1.0,1.0
LINC01584,0.0003880470175464,0.9811342608496844,1.0
AGBL1,0.0326536186062881,0.6738044627272589,0.9149765247401012
RNA5SP400,-0.0023815965574296,0.4768112374906381,0.800266506990466
RP11-553E24.1,-0.0068620580975567,0.6075367832253378,0.8788765874926641
AGBL1-AS1,0.0100798157725398,0.728204059444792,0.9426884829197811
RP11-182L7.1,-0.0025163515475147,0.315484910356303,0.7068188569151677
RP11-133L19.2,-0.0030238290320981,0.318262240250774,0.707902775801481
RP11-133L19.1,0.0107860968615383,0.0600136351660053,0.32240350039190724
RP11-138H10.2,-0.0091584184863021,0.221973603173565,0.610570007782096
RP11-648K4.2,-0.0091417672100429,0.6553922925200534,0.9054580800519993
RNU6-185P,0.0,1.0,1.0
LINC00052,-0.0021550488476838,0.8618002396321182,1.0
NTRK3,0.0913608687342737,0.3586549495429826,0.7381598871046373
MED28P6,0.0,1.0,1.0
NTRK3-AS1,-0.0354058698278239,0.2084865061259533,0.5936933567590653
MRPL46,-0.0068765985485742,0.8799571244362352,1.0
MRPS11,-0.0007422069890365,0.9870503756845426,1.0
DET1,0.0130195104744135,0.7478985933413425,0.9519755650094562
RP11-97O12.3,-0.0103831293574089,0.5493451930752864,0.8464523843142359
LINC01586,0.0195166272701637,0.6004083262802986,0.874850180313029
MIR1179,0.0,1.0,1.0
MIR7-2,0.0064776705246295,0.1603314696236163,0.521280185199958
AEN,-0.1245650922592167,0.0207564396926461,0.17554385061207375
ISG20,-0.0963259408130313,0.0777452642705093,0.37161977646927974
RP11-343B18.2,-0.0002667094376429,0.9886208362132478,1.0
ACAN,-0.0609304006433412,0.5303666247149578,0.8348769820502212
HAPLN3,-0.2105916343890401,0.0097134627929748,0.11263165758594876
MFGE8,0.1263109669580183,0.1869170413518463,0.5618290517060919
RP11-63A23.2,-0.0001596299886268,0.990499933872058,1.0
KRT18P47,0.0082192427470191,0.6491173599668398,0.9022358999950462
RP11-320A16.1,0.1893863308912884,0.0216462953559388,0.18013941403527606
RP11-326A19.2,0.0134470311183361,0.016903319478723,0.15706996033743761
RP11-326A19.4,0.1364271197994513,0.0155962344993909,0.14989958341386408
RP11-326A19.3,-0.0603624000951307,0.3974319070350077,0.769656001023595
ABHD2,0.0534688979935283,0.3417713494565014,0.724553668188782
RNU7-195P,-0.0015078715027753,0.4768112374906378,0.800266506990466
HMGB1P8,-0.017127505862002,0.8572509411009868,0.9987197703882662
RLBP1,0.1286421301953046,0.2131250852396078,0.5995225451680322
FANCI,0.0034954385740338,0.9650928443994748,1.0
POLG,-0.1304343099474992,8.971012742019543e-05,0.007364594400185427
MIR6766,0.019451467917989,0.0534398711133533,0.30263375973238416
RP11-217B1.2,-0.0166847237980011,0.8633693780452056,1.0
CTD-2335A18.2,-0.0253567585364246,0.4265541467001301,0.7930411211671848
MIR9-3HG,-0.4964809525605438,1.3639835584422596e-10,1.0062512219254033e-07
MIR9-3,0.006428619061986,0.2585142476983518,0.6511100258522916
RHCG,-0.019485568425666,0.9196242147433912,1.0
LINC00928,0.001032515882611,0.9702440872315063,1.0
RP11-429B14.4,-0.0045707848164153,0.8924192984628598,1.0
RP11-429B14.1,-0.0035117953083126,0.8865474046701742,1.0
TICRR,-0.0300805633461383,0.8414611224687382,0.9920441981696589
RP11-429B14.3,-0.0140056212751906,0.3387777947571662,0.7224894408841852
KIF7,-0.3748592623796083,0.0007903538160376,0.0252913221132032
PLIN1,-0.0698512663284381,0.5196203872509116,0.8287105133288831
PEX11A,0.1458034915054979,0.0168830933610146,0.15701061210176837
RPL36AP43,0.0357910129999108,0.4911147783000005,0.8099981261919524
WDR93,0.181405771658049,0.0174646436113228,0.15979948415269415
RP11-300G22.2,0.0203655522416498,0.1694751815759957,0.5357570856793537
RNU6-132P,0.0274496390100641,0.0087034469318627,0.10553944355936216
MESP1,0.1252102268216884,0.2229980937509764,0.6113170743806177
MRPL15P1,-0.0280044563824987,0.2626053154221228,0.6560566254587464
MESP2,-0.0153091356861687,0.8505337803437198,0.9955632769637177
ANPEP,-0.0441684496757894,0.4584779031749746,0.800266506990466
AP3S2,0.0755338228637788,0.1731483411936756,0.5402671606335813
MIR5094,-0.0300538963981865,0.0360445138418588,0.2430511486727712
RP11-493E3.1,-0.0494067226734428,0.6003469458983923,0.874850180313029
MIR5009,-0.013868910965848,0.4508669676692283,0.800266506990466
RNU6-1111P,-0.03632929300537,0.066769162297243,0.3428065558291254
ARPIN,-0.1880308262889581,0.0479322283411917,0.2864808637620251
RP11-493E3.2,0.0069793771376884,0.7988606229963124,0.9746955763021353
RP11-493E3.3,-0.0029295212643396,0.8933542556108607,1.0
ZNF710,-0.0125646401971173,0.8138162335389646,0.9810954978089502
MIR3174,0.0014762445839775,0.9449479294511534,1.0
RP11-617F23.2,-0.0781684132030159,0.475028931179653,0.800266506990466
RP11-617F23.1,0.0391942998416702,0.4499907658640447,0.800266506990466
IDH2,-0.1618224865999706,0.0063419880717315,0.08703414097837256
CTD-2315E11.1,-0.0107792020923516,0.6767811500638112,0.916601673951443
SEMA4B,0.1965885675924679,0.0060408504291459,0.08455951451998281
RN7SL346P,-0.0016865188822917,0.8743532701746453,1.0
RPS12P26,0.034394119807063,0.6935196042560346,0.9253504619152072
CIB1,-0.2129631829205936,1.411126743424036e-05,0.002453271241272907
GDPGP1,0.0185576717512776,0.735508948182471,0.9461580244272633
TTLL13P,-0.1378758791614155,0.0677372210821541,0.3454630380946489
NGRN,-0.0634205219534373,0.0791248729671462,0.37512679678874905
RP11-697E2.10,0.0,1.0,1.0
RP11-697E2.11,0.0079909065271214,0.8389175575628945,0.9910369054874052
RP11-697E2.9,0.0430082914567132,0.4711237498950198,0.800266506990466
GOLGA2P8,-0.0318256856581221,0.4051641315795461,0.7756253715506787
RN7SL736P,-0.0379700834997989,0.0636221138667179,0.3332621800241665
GABARAPL3,0.0146722999022274,0.7947076247195944,0.973174099039815
ZNF774,0.1487783356835921,0.0821237116590259,0.3823376166829466
NDUFA3P4,0.0353198623665844,0.2162986499989248,0.6040296639593485
IQGAP1,0.1792704519298276,0.0009102776761229,0.027394641066649038
RP11-154B12.3,0.1231125665820747,0.1909623889534834,0.568046571314842
CRTC3,-0.024162234084892,0.5684343851368706,0.857532461152834
CTD-3065B20.2,0.0039097738734249,0.9632693949924732,1.0
CTD-3065B20.3,0.10878592490747,0.2262855145018692,0.6148406732871812
CRTC3-AS1,0.0617272637038502,0.4553366719622365,0.800266506990466
HSPE1P3,-0.1230127155933137,0.2423235807939542,0.6322673097884408
RP11-387D10.4,-0.0778231389761467,0.1953137332183717,0.5742442548393659
LINC01585,0.0840786773078932,0.0971194466233658,0.41718033126625115
BLM,0.1632632127217785,0.0009474156791695,0.02810941128109856
CTD-3094K11.1,0.1628863651203971,0.2056545687390911,0.5896856799749964
RN7SL363P,0.1417309846207662,0.145180114514478,0.5145204370017127
FURIN,0.0816215720313431,0.2099278477281123,0.5955219938053194
FES,0.116329029290659,0.1620776173931404,0.5238996559136906
MAN2A2,0.0619371253479061,0.3429891929055791,0.7257458012532674
HDDC3,-0.0597658480400035,0.097225624571939,0.41732432664049224
AC068831.3,0.0033633233012453,0.9609228376105884,1.0
UNC45A,-0.0828334714017459,0.021788469024793,0.18090287034814514
AC068831.6,-0.1275860681026344,0.2682146217609604,0.6623048737684254
RCCD1,0.0205150920191498,0.7702471958211776,0.9625424197969209
PRC1,-0.0507923670197626,0.6281791090387348,0.8913819754417299
PRC1-AS1,-0.112187346356168,0.2314750450938099,0.6209978702521632
VPS33B,-0.0542964787156013,0.0431793999599486,0.27062073136895454
AC068831.10,-0.0351774274344072,0.677232416474145,0.9169511924641995
AC068831.16,0.2575717007767351,0.007156751048528,0.09333524922150993
AC068831.17,-0.0082127593546615,0.5633515920323561,0.8547394456228681
AC068831.12,0.011049712066671,0.4133212267391285,0.7815736893017841
SV2B,-0.0501972010003375,0.6387006141152193,0.8972053670494916
CRAT37,0.0237634119426862,0.7776157463712219,0.9656560007934231
RP11-692C24.1,0.0069286865531759,0.5833766924269161,0.8660472921956341
RP11-692C24.2,-0.0120568332050063,0.2243750101401829,0.6129301132858439
RP11-692C24.3,0.0231074237826169,0.1667717349946671,0.531457740752371
CTD-2343P13.1,-0.0178583390522685,0.2743610868065125,0.66859691583522
SLCO3A1,0.1181530348408569,0.0149964276039521,0.14653391368443763
RP11-152L20.3,-0.0132676314159754,0.8979631452351592,1.0
DUXAP6,-0.0144622361802419,0.397757218099506,0.7699222022342991
NPM1P5,0.0063838724400892,0.8787471879422395,1.0
ST8SIA2,0.0241045022049452,0.6034252296893906,0.8766583319371747
ENO1P2,0.0043121327344429,0.6848709953253727,0.9209411460549803
RP11-763K15.1,0.0025813027514346,0.7224071591294193,0.93972531732456
C15orf32,-0.0042104504746536,0.8234942898326316,0.9843704898301516
LINC00930,0.4808856102899604,0.000156364497792,0.009911616132602455
RP11-386M24.3,0.141281845733484,0.0208033826301737,0.17580468491431
RP11-386M24.6,0.1700646322627878,0.1081625559589044,0.44218732058294474
RP11-386M24.9,0.1439874518269257,0.000534299331917,0.020089334067288665
FAM174B,0.2826860353388445,0.0006450777744777,0.022331062691367535
RP11-386M24.5,0.0162679721720129,0.5540769719839472,0.8489875872603838
RP11-386M24.10,0.002232306050952,0.8716198642790626,1.0
HMGN1P38,-0.031032342034208,0.7118153829729399,0.9340492109424878
RP11-386M24.4,0.1374511253933845,0.1327078424774647,0.4914718497069231
RP11-386M24.1,0.0878861867007595,0.073114433810665,0.36082653865411535
CTD-2313J17.3,0.0445148968193496,0.1930974653154912,0.5706572660127914
CTD-2313J17.5,0.3670203385188316,0.0004575776270882,0.01838714948525105
ASB9P1,0.2497294113336174,0.0156063636351518,0.14993023786301832
CTD-2313J17.1,0.2021108448448403,0.0590709087396644,0.31963515213755167
CTD-2313J17.6,0.0264991058961204,0.769424135295453,0.9621679126362783
CTD-2313J17.7,-0.0082889716694041,0.5189061792253111,0.8284832139175097
LINC01578,-0.0456625498908571,0.5486775555493761,0.8460312203037307
CHD2,-0.0205574592026791,0.7268165544805945,0.9420539267837464
MIR3175,-0.0102991684201506,0.1193922111047289,0.46449968562067845
RGMA,0.1588573661160134,0.1618014425159602,0.5235339230578058
RP11-368J22.2,0.0169160745576704,0.5081813972825735,0.8215384109959041
RP11-326A13.2,-0.0533641909515554,0.2067634353646479,0.5914088579810781
RP11-326A13.1,0.0472412303022481,0.0548021589617291,0.30731992419504006
RP11-326A13.3,-0.002651601234134,0.6328986741251192,0.8938230404093482
RP11-266O8.1,0.0362362697129856,0.5091628173275005,0.8222389629672383
RP11-164C12.2,-0.0122632028093192,0.5678811465347484,0.8573387490532842
RP11-164C12.1,-0.0025480472625094,0.8803972834044931,1.0
RP11-739G5.1,0.0071525698933711,0.4119490413488038,0.7807538118656757
LINC01579,0.3630100992169385,0.0153675314037526,0.14865336563202572
RP11-76E17.1,-0.0086529794811529,0.1835344978808866,0.5562258060830568
RP11-76E17.2,0.0357038905662047,0.0199859529422372,0.1716699080754621
LINC02207,0.4588860546890622,0.0045821729769384,0.07143060741205629
RP11-76E17.4,0.4760193892823534,0.0076203973634346,0.09683722832044266
LINC01580,0.1579149644555556,0.1297311934910373,0.48638728899544725
LINC01581,0.1926950274005112,0.0336945711223546,0.23418583711914617
CTD-2643K12.1,-0.0307534519790239,0.543351366103865,0.8428082903350532
RP11-452K20.1,0.0249286011903433,0.3451061508116445,0.7273171145287703
MCTP2,0.2945728138333466,5.253218672018129e-05,0.005454992102088241
RP11-354B3.1,0.0587381869234516,0.3551328076418615,0.7352907131939358
RP11-57P19.1,0.0023588865083113,0.8223595028608833,0.983866773744894
RP11-255M2.3,0.023595451615231,0.1961948623516866,0.5754584803412855
CTD-2576F9.1,-0.2372844277426626,0.0120958344241393,0.12806428091152008
CTD-2576F9.2,0.0010948934250041,0.7168797102441002,0.9369603567632915
RP11-255M2.1,0.0062377196646603,0.5700096850235701,0.858228610316846
RP11-255M2.2,-0.0023430267429132,0.314352944214568,0.7067360429554076
LINC01197,-0.1500406950279297,0.1170675419392117,0.45987992009393724
CTD-2536I1.3,-0.0098549257479481,0.6589457263533296,0.9070546813137224
CTD-2536I1.2,-0.0025295597977975,0.9605714196403128,1.0
LINC00924,-0.0200066177203127,0.7756125417081212,0.9648234032932997
RP11-398J10.2,0.0094504401681178,0.5734296893214095,0.8601839254646328
RP11-61O11.1,-0.0181279214112368,0.5719130350423738,0.8593209792096547
RNU2-3P,-0.0023430267429132,0.314352944214568,0.7067360429554076
RP11-759A24.3,-0.0071539747290724,0.2837977857342393,0.6788420278857714
RP11-4G2.1,0.0013147909361517,0.8705488480229515,1.0
RP11-236L14.1,0.0124906317172777,0.2017231160785468,0.5844126241731403
RP11-236L14.2,0.0272653663292623,0.632611263439423,0.8937445174043143
NR2F2-AS1,0.0128271548983565,0.8586987866394282,0.9991641209051593
RP11-327J17.7,0.0418714593258295,0.2799737263553692,0.6754402644935568
RP11-327J17.9,0.0285768776583146,0.4355129101987358,0.7993129982481442
RP11-327J17.2,-0.0072392787341358,0.8225682596748037,0.9839098692411675
RP11-327J17.8,0.0007873915066311,0.9226309191098624,1.0
LINC02157,-0.0003966628834603,0.972812418357388,1.0
RP11-759A24.1,-0.0124978458305697,0.6128027587911922,0.8825875757319654
RP11-759A24.2,0.0261479452350325,0.3619662848056515,0.741089307942739
NR2F2,0.0522134688968132,0.6052575944147586,0.877559413051222
RP11-262A16.1,0.0098005857952269,0.7019507708892814,0.9295998953105705
RP11-522B15.3,0.1555847295710846,0.0261912282279593,0.20192772785416466
RP11-522B15.6,-0.0270925642573673,0.1832325229473163,0.5556898848947273
RP11-522B15.4,-0.0070263275997908,0.1983750976712642,0.5786328987000243
RP11-522B15.5,0.0055633239174645,0.1603314696236162,0.521280185199958
PGAM1P12,0.000807280272425,0.974755829298477,1.0
RP11-522B15.1,0.0167184444000999,0.3324972558179735,0.7173446841690958
RP11-522B15.7,0.0083269800737572,0.0482835939521283,0.2873539693703901
RN7SKP254,0.0,1.0,1.0
CTD-2027G2.1,0.0019580879957796,0.8383948254699852,0.9910369054874052
FAM149B1P1,-0.0401085226224524,0.1472561216302672,0.51839918650407
SPATA8-AS1,0.0235064042061912,0.0022298387780465,0.046819753296582514
SPATA8,0.0780703031613291,0.3504771375992491,0.7320085309814655
RN7SKP181,-0.0003087552263834,0.958511538313766,1.0
RP11-315L6.1,-0.0033862111109347,0.7279436292928803,0.9425759269776635
CTD-2147F2.1,0.0111631253116592,0.1781441945757713,0.5482714725563578
RN7SL677P,-0.0023443358576385,0.4768112374906386,0.800266506990466
CTD-2147F2.2,0.0369325162540153,0.0785101708224481,0.3735751107416619
RNA5SP401,-0.0080868282066054,0.4768112374906381,0.800266506990466
RP11-461F11.2,0.0500152997730106,0.1918293679798909,0.5689200550430477
RP11-461F11.3,-0.0078524466497993,0.4788322482895281,0.8018640625511172
LINC00923,-0.0550125814415014,0.3078256555859789,0.7021425511808191
RP11-753A21.2,0.0093064291173033,0.5023976954112293,0.8173036114525913
ARRDC4,0.1088282596454234,0.2528796785399711,0.6432995065635649
RP11-753A21.1,0.0036778604830296,0.8726602394064528,1.0
AC144835.1,0.0206152849342147,0.1156610847703074,0.4572834545032316
CTD-2544M6.1,-0.0070537973564691,0.328074610291403,0.7141327746492337
RNU6-1186P,-0.002139086308074,0.4768112374906379,0.800266506990466
LINC01582,-0.0162317857861228,0.1711495032401004,0.5377095530944367
RP11-183E24.1,-0.0054342907577309,0.4243490523499782,0.7911991211196953
RP11-183E24.2,0.0074019546223068,0.3609509439968125,0.7402738859132895
RP11-167B3.1,0.0058212459550191,0.160331469623616,0.521280185199958
RP11-167B3.2,-0.0316528975211763,0.3609102090559044,0.740261877546586
RP11-167B3.3,-0.0028110604778176,0.8678470107423293,1.0
FAM169B,0.4517284314250542,0.0049743089833479,0.07495850179717277
RP11-719C20.1,0.0002973573614771,0.9641498746664756,1.0
RP11-35O15.1,0.1365138047410118,0.083448812024764,0.38534281236061846
IGF1R,0.2268873413356289,0.0003482512685507,0.015602721674453054
RP11-35O15.2,-0.0878957309966393,0.5762654667221214,0.8618490067138425
MIR4714,0.0103016104096677,0.3052282500765111,0.6997740898780823
RP11-654A16.1,-0.007523400918814,0.8164395644227823,0.9818281060218639
RP11-654A16.3,0.0825867381613419,0.4103587774208272,0.7796860404057383
PGPEP1L,0.120077416192179,0.1823778996269685,0.5548855635668698
RP11-6O2.2,0.4825569312293991,0.001603091486936,0.039069629667325946
SYNM,-0.1407340456237647,0.1358821801714287,0.49697914424581396
RP11-6O2.4,-0.0124227458121876,0.7783105503999104,0.9658730751410296
TTC23,0.143966730461313,0.0453661715590402,0.27855472250040747
RP11-6O2.3,0.1176213532627567,0.1696938079193101,0.5360272105613759
AC022819.3,0.0094188329768531,0.8934008966116506,1.0
LRRC28,-0.0694961198198405,0.0297377057120445,0.21782380655198352
HSP90B2P,0.0667380800634238,0.4438090330371189,0.800266506990466
HNRNPA1P62,0.1094212364376711,0.0598785003910985,0.3220895746724652
RP11-616M17.1,0.0705114587340151,0.232823875824806,0.6224751960932371
RP11-20G13.3,0.0527891184951971,0.1271091934728497,0.48121671914492453
RP11-20G13.2,0.0172099717554058,0.5635951352893742,0.8549027203963744
RP11-20G13.5,0.0908480208573973,0.3650559630875692,0.7436907070863599
RP11-20G13.1,0.0115110271798322,0.6639832097160557,0.9096133483592967
RP11-20G13.4,0.1681672323682042,0.1544428284712727,0.521280185199958
RPL7P5,-0.0023276176337182,0.7808530739069641,0.9671869661658993
MEF2A,0.3645900286129675,5.849739737837739e-05,0.005785307821884743
LYSMD4,0.0157088520463862,0.7027697866097073,0.929942217778791
DNM1P46,-0.1171694408513941,0.218598297825141,0.6070316711331192
CTD-2054N24.2,0.0507965802919917,0.5548226916594122,0.8494988187651278
CTD-3076O17.1,0.010201062308336,0.8124678043895718,0.980674937021133
ADAMTS17,0.0351864861712528,0.7394445118787812,0.9481743875736031
CTD-3076O17.2,0.1482400000541545,0.0526272870903125,0.3005574701155288
RNA5SP402,0.0,1.0,1.0
RP11-90E5.1,0.0153580149141719,0.6167758962342741,0.8849389021910604
SPATA41,0.3241132065762087,0.0043670724443204,0.06960591433820773
CERS3-AS1,0.0188325588256728,0.4196525962253874,0.7872825847576954
CERS3,0.2942310557288505,0.0018043296588532,0.04156201043717886
RP11-526I2.5,0.1823118417528578,0.0916679368027503,0.40458695172897924
RNU6-322P,0.0595022910574894,0.3305164420941943,0.7161287660236472
PRKXP1,0.269503187249789,0.0178881232664337,0.16197237114313057
RP11-526I2.1,0.1340611557301617,0.0220334360948637,0.18202925897257857
RNU6-181P,0.0042125979256595,0.890208390037158,1.0
LINS1,-0.032774116074317,0.2637092688928554,0.6574111306327473
ASB7,0.185318644141223,0.0010694145264704,0.03036408973190396
RP11-192M23.1,0.0790829887620264,0.4719111582665758,0.800266506990466
RP11-66B24.5,0.0005571281479378,0.9626591915202268,1.0
RP11-76I7.1,0.0829451942100481,0.072672745132916,0.35955686988364605
RP11-66B24.3,0.0012511596881611,0.7666030543759026,0.9609955210105691
RP11-66B24.2,0.0603150520718073,0.4502731002038587,0.800266506990466
RP11-66B24.1,-0.0879762158044181,0.0784350684021966,0.3733804721148166
ALDH1A3,-0.0323383823090155,0.8029129657664563,0.9767259323395949
RP11-66B24.9,-0.0252749362011319,0.403798365442394,0.7746617225768287
RP11-66B24.4,0.327030996619245,0.0004502376669255,0.0182579170181935
LRRK1,0.1139904783382786,0.0108542299054478,0.12007745136417018
RP11-505E24.3,0.1847983870358457,0.0490107580400807,0.2894412919649595
RP11-505E24.2,0.0253970871307166,0.5615480805975801,0.8534911595037182
RP11-424I19.1,0.1102863015589986,0.0641728795816508,0.3348905818432165
RP11-424I19.2,0.419913261929233,0.0004473026575126,0.018194554852832653
CHSY1,0.1622926575110827,0.008876769871164,0.10676368877384475
SELENOS,-0.01965635807888,0.5346421711003357,0.837529047369248
SNRPA1,-0.074180645897907,0.0437795287624861,0.2726767865603698
RP11-299G20.2,0.1343023864954073,0.1074704030643013,0.44020135910319413
PCSK6,0.2156348206032301,0.0365744195060263,0.24484006249822043
RP11-299G20.5,0.098676563633033,0.3026484836650374,0.6975363909168348
PCSK6-AS1,-0.0016132227242293,0.9541730723400712,1.0
RP11-14C10.3,0.0534534499333846,0.57197802029874,0.8593286205286296
RP11-14C10.6,0.0250043705608298,0.3404709805774001,0.7237322051088345
RP11-14C10.4,0.0537288321938067,0.0139352178484871,0.14046370250823628
SNRPCP18,0.0107584912700731,0.2531477942470774,0.643531752434759
RP11-14C10.2,-0.0030954031982009,0.8661768970016838,1.0
RP11-14C10.5,-0.0517021482692452,0.2984714148467355,0.6934861882581285
TM2D3,0.0479507106461413,0.1401261808422736,0.5046824469020785
RNU6-807P,0.0114386819983524,0.8196757841683762,0.9831101362009322
TARSL2,0.0634978199562632,0.1706834499193663,0.5373551250654173
RP11-89K11.1,-0.0779791934300519,0.4020152402965654,0.7734972376115049
DNM1P47,0.1025264438017067,0.3095416279965678,0.7038121067500628
GOLGA8VP,-0.0919855810381761,0.2417090521870817,0.6315392254712914
RN7SL209P,0.0,1.0,1.0
OR4F6,0.0160891807641307,0.2906425637980135,0.686090650798119
OR4F15,0.0164721178998228,0.2704327379830271,0.6644081209870666
OR4F14P,-0.0002578488958906,0.9860029221092784,1.0
OR4F13P,-0.0093631071352075,0.5582765248464738,0.8513830680018047
OR4F28P,-0.0113455345407885,0.5213740737270001,0.8298297852569285
WBP1LP5,0.0034252376272395,0.5859225876989097,0.8675200309272645
AC140725.7,0.0,1.0,1.0
OR4F4,0.0138321042588094,0.403474986462958,0.7744853101958192
OR4G2P,-0.0073100599868561,0.4492423538176932,0.800266506990466
AC140725.8,-0.001714298418329,0.4768112374906381,0.800266506990466
FAM138E,0.0093250837671616,0.9108170871976776,1.0
AC140725.4,0.099430839940485,0.0497367403427321,0.2920471495806578
MIR1302-10,0.0,1.0,1.0
WASH3P,-0.0324565859392081,0.4997835133232856,0.8156747309054487
MIR6859-3,0.0049294302876388,0.4470010872699542,0.800266506990466
DDX11L9,0.161786606299779,0.2250459511237068,0.61351629466695
DDX11L10,0.0253872776313642,0.866855264390689,1.0
WASH4P,-0.1490148719162357,0.0021787462335756,0.046224007548226025
MIR6859-4,-0.1275634152331421,0.0975468862134278,0.41809528241842275
WASIR2,-0.157107931831842,0.1106366289531878,0.44706608546334886
IL9RP3,-0.2002305634912032,0.0161429330483401,0.15289295644951123
POLR3K,-0.0157713809836381,0.7284871333351031,0.9427214074149736
SNRNP25,-0.1434827940613385,0.008851603667764,0.10655496084466864
RHBDF1,-0.1866735311933412,0.0696607914675967,0.35101075891365807
Z69720.3,-0.1243318865330363,0.2217606020315068,0.6103655924209447
MPG,-0.0645915281269323,0.1179073684208105,0.46170401144650997
NPRL3,-0.3844525762330636,0.0002849625836027,0.013927195491529633
Z69720.2,-0.2305680752681927,0.0151929079089542,0.14779244985132353
Z69666.2,-0.073548480268629,0.4032968191910513,0.7744045990977572
HBZ,-0.2355529754209298,0.1630858803045503,0.5251996447372588
HBZP1,-0.2596272851908698,0.0048381513765403,0.07393445974405277
HBM,-0.3952521985581543,0.0038461771882702,0.06458772439238368
Z84721.4,-0.240444916656366,0.033005869300963,0.2315713169101879
HBA2,-0.275514951057335,0.0216461174451325,0.18013941403527606
HBA1,-0.3840924620663767,0.0082070168245595,0.1015187709078013
HBQ1,-0.3941651049157034,0.0226496514790907,0.1850250471982716
LA16c-OS12.2,-0.034912865040327,0.7806211628708812,0.9670873354388223
LUC7L,-0.1544875763391044,0.0030675848126316,0.05671032512400417
Z69890.1,-0.0608762364022833,0.3475929340682218,0.7297395403663403
FAM234A,-0.1131799174726965,0.0017245369164632,0.04044375359121523
RGS11,-0.3833422646811302,0.0040788984665866,0.06680924845121383
ARHGDIG,-0.2113073931641841,0.044371478217291,0.2749386003628807
PDIA2,0.0373764175069057,0.7228340079466213,0.9399464568119481
AXIN1,-0.0523960957339341,0.0572593285457908,0.3147302923854019
MRPL28,-0.0436268690407777,0.3515665820389296,0.7329943036460909
TMEM8A,0.0112599754154605,0.8378729412107444,0.9908190102150322
Z97634.3,-0.0342919194734368,0.554368611920579,0.8491123790778067
